Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 17.8 27.8 17.8 0
#1 service 3 16.73 45.27 72.0 35.27 0
#1 service 1 0 78.71 88.71 41.98 0
#1 service 6 0 103.97 113.97 57.24 0
#1 service 7 0 128.53 138.53 71.8 0
#1 service 5 0 160.56 170.56 93.82 0
#1 service 4 0 185.42 195.42 108.69 0
#1 service 9 0 242.72 252.72 155.99 41.72
#1 service 10 0 263.9 273.9 167.17 161.9
#1 service 2 0 298.11 308.11 191.37 210.11
#1 finish 0 0 319.42 319.42 202.69 89.42
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   16.73  319.42 202.69 503.14
