Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 18.97 18.03 47.0 18.03 0
#1 service 8 0 64.46 74.46 35.49 0
#1 service 3 0 101.76 111.76 62.79 0
#1 service 6 0 131.76 141.76 82.79 0
#1 service 7 0 155.9 165.9 96.93 0
#1 service 4 0 196.31 206.31 127.34 6.31
#1 service 5 0 221.31 231.31 142.34 35.31
#1 service 10 0 278.48 288.48 189.51 155.48
#1 service 1 0 307.27 317.27 208.3 201.27
#1 service 9 0 344.2 354.2 235.23 246.2
#1 finish 0 0 384.03 384.03 265.06 154.03
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   18.97  384.03 265.06 798.62
