Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 86.83 176.83 86.83 0
#1 service 9 0 184.11 274.11 94.11 0
#1 service 6 0 279.11 369.11 99.11 0
#1 service 2 0 373.24 463.24 103.24 0
#1 service 1 0 466.24 556.24 106.24 0
#1 service 11 0 574.48 664.48 124.48 0
#1 service 12 0 669.87 759.87 129.87 0
#1 service 10 0 765.7 855.7 135.7 0
#1 service 8 0 859.82 949.82 139.82 0
#1 service 3 0 957.1 1047.1 147.1 0
#1 service 5 0 1055.59 1145.59 155.59 0
#1 service 7 0 1147.83 1237.83 157.83 0
#1 finish 0 0 1327.76 1327.76 247.76 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1327.76 247.76 0
