Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 56.22 146.22 56.22 0
#1 service 6 0 166.84 256.84 76.84 0
#1 service 4 0 260.96 350.96 80.96 0
#1 service 5 0 388.54 478.54 118.54 0
#1 service 11 169.39 485.61 745.0 125.61 0
#1 service 12 3.59 746.41 840.0 127.02 0
#1 service 10 0 884.55 974.55 171.58 0
#1 service 8 0 980.96 1070.96 177.98 0
#1 service 7 0 1073.19 1163.19 180.22 0
#1 service 9 0 1167.32 1257.32 184.34 0
#1 service 3 0 1270.92 1360.92 197.94 894.92
#1 service 2 0 1371.36 1461.36 208.38 890.36
#1 finish 0 0 1518.67 1518.67 265.7 167.67
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   172.98  1518.67 265.7 1952.95
