Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 115.35 125.35 115.35 0
#1 service 3 0 148.02 158.02 138.02 0
#1 service 8 26.66 172.34 209.0 152.34 0
#1 service 9 0 212.0 222.0 155.34 0
#1 service 11 0 225.0 235.0 158.34 0
#1 service 10 0 241.0 251.0 164.34 0
#1 service 7 0 276.55 286.55 189.89 0
#1 service 4 17.37 311.63 339.0 214.97 0
#1 service 2 278.89 357.11 646.0 233.09 0
#1 service 1 0 654.94 664.94 242.03 0
#1 service 6 27.34 682.66 720.0 259.75 0
#1 finish 0 0 859.9 859.9 399.65 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   350.25  859.9 399.65 0
