Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 48.47 72.53 131.0 72.53 0
#1 service 1 219.41 152.59 382.0 94.12 0
#1 service 11 0 411.0 421.0 123.12 0
#1 service 3 0 441.62 451.62 143.74 0
#1 service 7 0 465.54 475.54 157.66 0
#1 service 8 0 507.85 517.85 189.97 0
#1 service 9 0 518.85 528.85 190.97 0
#1 service 2 0 546.35 556.35 208.47 0
#1 service 5 0.73 576.27 587.0 228.39 0
#1 service 4 0 592.0 602.0 233.39 0
#1 service 10 0 637.38 647.38 268.78 0
#1 finish 0 0 712.16 712.16 333.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   268.61  712.16 333.55 0
