Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 23.02 33.02 23.02 0
#1 service 2 0 37.14 47.14 27.14 0
#1 service 9 0 66.87 76.87 46.87 0
#1 service 7 0 87.07 97.07 57.07 0
#1 service 3 47.32 104.68 162.0 64.68 0
#1 service 1 278.53 166.47 455.0 69.15 0
#1 service 5 110.68 461.32 582.0 75.48 0
#1 service 6 0 586.47 596.47 79.95 0
#1 service 8 0 602.3 612.3 85.78 241.3
#1 service 12 0 634.86 644.86 108.34 423.86
#1 service 11 0 658.32 668.32 121.8 0
#1 service 10 0 681.32 691.32 134.8 359.32
#1 finish 0 0 704.32 704.32 147.8 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   436.52  704.32 147.8 1024.48
