Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 85.21 95.21 85.21 0
#1 service 1 45.09 114.91 170.0 104.91 0
#1 service 3 0 181.4 191.4 116.31 0
#1 service 6 0 198.11 208.11 123.02 0
#1 service 4 0 217.17 227.17 132.07 0
#1 service 2 50.62 236.38 297.0 141.29 0
#1 service 8 0 323.08 333.08 167.37 113.08
#1 service 10 83.31 340.69 434.0 174.99 0
#1 service 7 0 440.32 450.32 181.31 0
#1 service 12 18.96 468.04 497.0 199.03 0
#1 service 5 0 531.71 541.71 233.74 71.71
#1 service 11 0 559.71 569.71 251.74 209.71
#1 finish 0 0 650.43 650.43 332.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   197.97  650.43 332.47 394.5
