Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 42.64 52.64 42.64 0
#1 service 10 92.36 57.64 160.0 47.64 0
#1 service 11 0 178.03 188.03 65.67 0
#1 service 6 88.5 192.5 291.0 70.14 0
#1 service 1 0 312.02 322.02 91.16 115.02
#1 service 4 0 338.3 348.3 107.44 0
#1 service 7 0 353.69 363.69 112.83 179.69
#1 service 2 59.5 374.5 444.0 123.64 0
#1 service 9 21.47 456.53 488.0 136.17 0
#1 service 5 26.0 502.0 538.0 150.17 0
#1 service 3 117.0 542.0 669.0 154.17 0
#1 service 8 0 689.88 699.88 175.05 0
#1 finish 0 0 753.62 753.62 228.79 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   404.83  753.62 228.79 294.71
