Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 14.76 24.76 14.76 0
#1 service 8 0 41.26 51.26 31.26 0
#1 service 1 0 81.09 91.09 61.09 0
#1 service 5 0 107.58 117.58 77.58 0
#1 service 4 0 126.58 136.58 86.58 0
#1 service 2 0 154.05 164.05 104.05 0
#1 service 9 0 180.33 190.33 120.33 0
#1 service 6 0 220.01 230.01 150.01 123.01
#1 service 3 0 282.41 292.41 202.41 88.41
#1 service 7 0 310.85 320.85 220.85 133.85
#1 finish 0 0 373.33 373.33 273.33 133.33
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  373.33 273.33 478.59
