Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 39.29 49.29 39.29 0
#1 service 8 30.76 58.24 99.0 48.24 0
#1 service 10 0 131.65 141.65 80.89 0
#1 service 9 29.95 162.05 202.0 101.28 0
#1 service 1 0 213.18 223.18 112.46 0
#1 service 7 0 264.23 274.23 153.51 144.23
#1 service 5 0 342.35 352.35 221.63 237.35
#1 service 3 0 393.14 403.14 262.42 222.14
#1 service 6 0 420.4 430.4 279.69 240.4
#1 service 4 0 448.51 458.51 297.8 276.51
#1 finish 0 0 515.52 515.52 354.8 275.52
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   60.72  515.52 354.8 1396.15
