Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 18.87 28.87 18.87 0
#1 service 8 103.61 71.39 185.0 61.39 0
#1 service 9 0 194.0 204.0 70.39 29.0
#1 service 12 0 208.0 218.0 74.39 57.0
#1 service 1 0 236.87 246.87 93.26 0
#1 service 3 61.07 277.93 349.0 124.32 0
#1 service 5 0 372.54 382.54 147.86 0
#1 service 11 0 412.55 422.55 177.87 190.55
#1 service 2 0 435.59 445.59 190.91 0
#1 service 10 0 462.08 472.08 207.41 253.08
#1 service 4 0 485.12 495.12 220.44 129.12
#1 service 7 0 514.44 524.44 239.76 0
#1 finish 0 0 540.25 540.25 255.57 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   164.68  540.25 255.57 658.76
