Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 431.28 99.72 541.0 99.72 0
#1 service 2 0 571.0 581.0 129.72 0
#1 service 1 0 592.4 602.4 141.13 0
#1 service 10 0 610.65 620.65 149.37 291.65
#1 service 4 0 626.97 636.97 155.7 150.97
#1 service 11 0 673.32 683.32 192.04 215.32
#1 service 6 0 699.13 709.13 207.85 140.13
#1 service 7 0 773.98 783.98 272.7 0
#1 service 8 0.37 789.63 800.0 278.36 0
#1 service 5 0 824.35 834.35 302.71 144.35
#1 service 9 0 857.61 867.61 325.97 307.61
#1 service 12 0 876.56 886.56 334.91 398.56
#1 finish 0 0 1012.27 1012.27 460.63 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   431.64  1012.27 460.63 1648.59
