Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 155.57 140.43 306.0 140.43 0
#1 service 6 0 332.93 342.93 167.36 0
#1 service 5 0 374.17 384.17 198.6 83.17
#1 service 8 0 403.97 413.97 218.4 119.97
#1 service 11 0 431.43 441.43 235.86 162.43
#1 service 10 308.86 512.14 831.0 306.57 0
#1 service 4 0 871.71 881.71 347.28 574.71
#1 service 3 0 917.61 927.61 383.18 480.61
#1 service 9 0 942.03 952.03 397.6 0
#1 service 2 0 965.92 975.92 411.5 568.92
#1 service 1 0 1022.06 1032.06 457.64 503.06
#1 service 12 0 1058.99 1068.99 484.56 0
#1 finish 0 0 1118.73 1118.73 534.3 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   464.43  1118.73 534.3 2492.87
