Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 179.75 108.25 298.0 108.25 0
#1 service 7 0 327.73 337.73 137.98 0
#1 service 6 0 375.73 385.73 175.98 41.73
#1 service 12 17.97 446.03 474.0 236.28 0
#1 service 11 0 490.64 500.64 252.92 0
#1 service 1 0 524.73 534.73 277.0 172.73
#1 service 2 0 553.33 563.33 295.6 176.33
#1 service 5 0 582.64 592.64 314.92 57.64
#1 service 3 0 597.64 607.64 319.92 332.64
#1 service 9 0 637.79 647.79 350.07 153.79
#1 service 4 0 654.79 664.79 357.07 291.79
#1 service 8 0 694.76 704.76 387.03 300.76
#1 finish 0 0 835.49 835.49 517.76 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   197.72  835.49 517.76 1527.41
