Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 6.86 128.14 145.0 128.14 0
#1 service 8 0 194.09 204.09 177.24 0
#1 service 10 0 226.56 236.56 199.71 0
#1 service 6 0 258.15 268.15 221.3 0
#1 service 2 0 275.36 285.36 228.51 42.36
#1 service 4 0 292.64 302.64 235.79 0
#1 service 1 0 313.82 323.82 246.97 0
#1 service 3 0 332.37 342.37 255.51 0
#1 service 5 93.6 355.4 459.0 268.55 0
#1 service 9 268.79 466.21 745.0 275.76 0
#1 service 7 0 762.26 772.26 293.02 0
#1 finish 0 0 950.32 950.32 471.08 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   369.24  950.32 471.08 42.36
