Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 136.3 146.3 136.3 0
#1 service 2 196.16 180.84 387.0 170.84 0
#1 service 3 0 426.22 436.22 210.05 0
#1 service 9 0 453.25 463.25 227.08 0
#1 service 11 0 464.25 474.25 228.08 0
#1 service 7 0 479.63 489.63 233.47 0
#1 service 5 62.48 503.52 576.0 247.36 0
#1 service 4 168.52 638.48 817.0 309.84 0
#1 service 6 59.91 834.09 904.0 326.93 0
#1 service 8 0 952.7 962.7 375.63 304.7
#1 service 10 0 1000.89 1010.89 413.82 203.89
#1 finish 0 0 1118.8 1118.8 521.73 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   487.07  1118.8 521.73 508.59
