Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 98.35 108.35 98.35 0
#1 service 9 0 112.82 122.82 102.82 0
#1 service 4 0 135.03 145.03 115.03 0
#1 service 3 0 152.1 162.1 122.1 0
#1 service 7 2.37 174.63 187.0 134.63 0
#1 service 10 12.76 189.24 212.0 136.87 0
#1 service 8 0 215.16 225.16 140.03 0
#1 service 5 0 234.38 244.38 149.25 0
#1 service 1 0 248.5 258.5 153.37 0
#1 service 2 0 259.92 269.92 154.79 61.92
#1 service 6 0 284.24 294.24 169.1 136.24
#1 finish 0 0 412.44 412.44 287.31 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   15.13  412.44 287.31 198.16
