Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 89.94 99.94 89.94 0
#1 service 8 0 106.03 116.03 96.03 0
#1 service 1 0 255.87 265.87 235.87 0
#1 service 7 169.68 303.32 483.0 273.32 0
#1 service 10 85.4 496.6 592.0 286.92 0
#1 service 3 0 673.58 683.58 368.5 0
#1 service 4 0 717.64 727.64 402.56 0
#1 service 5 0 743.8 753.8 418.72 0
#1 service 2 0 776.27 786.27 441.19 0
#1 service 6 0 980.53 990.53 635.45 0
#1 service 9 0 1087.86 1097.86 732.78 0
#1 finish 0 0 1190.22 1190.22 825.13 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   255.08  1190.22 825.13 0
