Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 102.84 112.84 102.84 0
#1 service 8 0 150.43 160.43 140.43 0
#1 service 3 153.34 175.66 339.0 155.66 0
#1 service 9 0 365.93 375.93 182.59 0
#1 service 6 0 411.15 421.15 217.81 0
#1 service 7 137.42 449.58 597.0 246.24 0
#1 service 5 0 602.39 612.39 251.63 0
#1 service 11 81.6 640.4 732.0 279.64 0
#1 service 4 0 737.66 747.66 285.3 0
#1 service 2 0 761.8 771.8 299.44 0
#1 service 10 0 818.93 828.93 346.57 244.93
#1 finish 0 0 926.25 926.25 443.89 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   372.36  926.25 443.89 244.93
