Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 31.38 41.38 31.38 0
#1 service 5 0 81.41 91.41 71.41 0
#1 service 10 0 122.09 132.09 102.09 0
#1 service 7 0 136.21 146.21 106.21 0
#1 service 6 0 149.81 159.81 109.81 0
#1 service 4 0 166.14 176.14 116.14 0
#1 service 3 0 181.24 191.24 121.24 0
#1 service 2 0 238.25 248.25 168.25 0
#1 service 11 0 282.48 292.48 202.48 0
#1 service 8 0 360.6 370.6 270.6 0
#1 service 9 0 372.6 382.6 272.6 0
#1 finish 0 0 412.43 412.43 302.43 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  412.43 302.43 0
