Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 140.38 150.62 301.0 150.62 0
#1 service 2 212.99 340.01 563.0 189.63 0
#1 service 8 67.8 603.2 681.0 229.83 0
#1 service 10 0 720.81 730.81 269.64 6.81
#1 service 9 0 787.33 797.33 326.16 31.33
#1 service 7 0 809.41 819.41 338.24 179.41
#1 service 6 0 843.58 853.58 362.4 0
#1 service 4 0 922.2 932.2 431.03 0
#1 service 5 0 965.8 975.8 464.63 333.8
#1 service 1 0 1037.78 1047.78 526.61 0
#1 service 11 0 1135.25 1145.25 614.08 355.25
#1 finish 0 0 1157.41 1157.41 626.24 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   421.17  1157.41 626.24 906.6
