Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 327.09 85.91 423.0 85.91 0
#1 service 8 26.78 533.22 570.0 196.13 0
#1 service 10 78.73 627.27 716.0 253.4 0
#1 service 11 0 778.17 788.17 315.57 12.17
#1 service 7 6.69 846.31 863.0 373.71 0
#1 service 9 0 913.12 923.12 423.83 0
#1 service 3 0 982.35 992.35 483.06 222.35
#1 service 4 0 998.43 1008.43 489.14 145.43
#1 service 6 0 1042.56 1052.56 523.27 0
#1 service 2 0 1087.92 1097.92 558.63 546.92
#1 service 5 0 1135.97 1145.97 596.68 412.97
#1 finish 0 0 1202.77 1202.77 653.48 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   439.29  1202.77 653.48 1339.84
