Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 79.74 48.26 138.0 48.26 0
#1 service 3 140.82 149.18 300.0 59.44 0
#1 service 1 0 305.0 315.0 64.44 109.0
#1 service 8 0 340.61 350.61 90.05 0
#1 service 12 0 364.75 374.75 104.19 0
#1 service 4 0 416.94 426.94 146.38 317.94
#1 service 10 0 442.5 452.5 161.94 42.5
#1 service 7 0 476.67 486.67 186.11 347.67
#1 service 5 0 516.75 526.75 216.19 198.75
#1 service 6 0 543.03 553.03 232.47 251.03
#1 service 11 0 584.81 594.81 264.25 522.81
#1 service 9 0 617.01 627.01 286.45 342.01
#1 finish 0 0 640.94 640.94 300.38 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   220.56  640.94 300.38 2131.72
