Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 42.64 52.64 42.64 0
#1 service 5 0 58.96 68.96 48.96 0
#1 service 7 0 92.05 102.05 72.05 0
#1 service 8 0 108.13 118.13 78.13 0
#1 service 3 0 138.94 148.94 98.94 0
#1 service 1 0 207.08 217.08 157.08 0
#1 service 10 173.68 268.32 452.0 208.32 0
#1 service 9 0 490.6 500.6 246.92 0
#1 service 12 0 505.6 515.6 251.92 0
#1 service 11 0 654.56 664.56 390.88 122.56
#1 service 2 0 678.16 688.16 404.48 0
#1 service 6 0 710.09 720.09 426.41 115.09
#1 finish 0 0 755.43 755.43 461.75 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   173.68  755.43 461.75 237.65
