Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 20.67 50.33 81.0 50.33 0
#1 service 5 231.94 89.06 331.0 58.39 0
#1 service 10 0 346.26 356.26 73.66 0
#1 service 12 0 362.35 372.35 79.74 0
#1 service 11 82.65 385.35 478.0 92.74 0
#1 service 3 0 506.23 516.23 120.97 0
#1 service 1 0 519.06 529.06 123.8 0
#1 service 9 0 548.91 558.91 143.65 0
#1 service 6 0 572.06 582.06 156.8 0
#1 service 4 0 605.15 615.15 179.89 0
#1 service 7 0 628.6 638.6 193.34 0
#1 service 8 0 650.0 660.0 204.74 55.0
#1 finish 0 0 695.35 695.35 240.08 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   335.26  695.35 240.08 55.0
