Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 25.5 35.5 25.5 0
#1 service 3 0 45.5 55.5 35.5 0
#1 service 11 0 83.3 93.3 63.3 0
#1 service 12 0 96.9 106.9 66.9 0
#1 service 7 0 110.51 120.51 70.51 0
#1 service 6 0.89 124.11 135.0 74.11 0
#1 service 4 0 147.0 157.0 86.11 0
#1 service 5 37.75 165.25 213.0 94.36 0
#1 service 10 0 216.16 226.16 97.52 0
#1 service 2 0 233.78 243.78 105.14 0
#1 service 1 0 252.26 262.26 113.62 0
#1 service 8 0 276.19 286.19 127.55 0
#1 finish 0 0 321.8 321.8 163.16 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   38.64  321.8 163.16 0
