Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 25.0 115.0 25.0 0
#1 service 7 0 130.81 220.81 40.81 0
#1 service 3 0 225.81 315.81 45.81 0
#1 service 1 0 321.64 411.64 51.64 0
#1 service 9 65.36 413.64 569.0 53.64 0
#1 service 2 0 574.0 664.0 58.64 0
#1 service 4 0 669.0 759.0 63.64 0
#1 service 5 0 764.83 854.83 69.47 0
#1 service 6 0 856.83 946.83 71.47 0
#1 service 10 0 970.26 1060.26 94.9 193.26
#1 finish 0 0 1073.26 1073.26 107.9 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   65.36  1073.26 107.9 193.26
