Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 15.81 105.81 15.81 0
#1 service 10 0 108.81 198.81 18.81 0
#1 service 3 0 215.81 305.81 35.81 0
#1 service 2 0 309.42 399.42 39.42 0
#1 service 5 0 402.25 492.25 42.25 0
#1 service 6 0 495.25 585.25 45.25 0
#1 service 8 0 593.85 683.85 53.85 0
#1 service 7 0 686.85 776.85 56.85 0
#1 service 4 0 782.85 872.85 62.85 0
#1 service 1 0 878.85 968.85 68.85 0
#1 finish 0 0 989.46 989.46 89.46 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  989.46 89.46 0
