Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 23.19 33.19 23.19 0
#1 service 2 0 42.25 52.25 32.25 0
#1 service 4 0 56.49 66.49 36.49 0
#1 service 3 0 69.66 79.66 39.66 0
#1 service 8 0 110.54 120.54 70.54 0
#1 service 11 0 130.54 140.54 80.54 10.54
#1 service 12 0 153.54 163.54 93.54 0
#1 service 9 0 171.6 181.6 101.6 0
#1 service 10 0 201.02 211.02 121.02 60.02
#1 service 6 0 226.83 236.83 136.83 110.83
#1 service 7 0 252.06 262.06 152.06 82.06
#1 service 5 0 270.31 280.31 160.31 138.31
#1 finish 0 0 305.39 305.39 185.39 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  305.39 185.39 401.77
