Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 193.42 283.42 193.42 0
#1 service 11 0 299.08 389.08 209.08 24.08
#1 service 9 0 392.68 482.68 212.68 73.68
#1 service 5 0 485.68 575.68 215.68 0
#1 service 4 0 589.28 679.28 229.28 82.28
#1 service 2 0 682.11 772.11 232.11 82.11
#1 service 1 0 776.58 866.58 236.58 0
#1 service 12 0 958.93 1048.93 328.93 390.93
#1 service 6 0 1191.01 1281.01 471.01 454.01
#1 service 7 0 1285.01 1375.01 475.01 648.01
#1 service 3 0 1406.06 1496.06 506.06 680.06
#1 service 8 0 1595.47 1685.47 605.47 985.47
#1 finish 0 0 1813.55 1813.55 733.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1813.55 733.55 3420.63
