Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 256.1 346.1 256.1 0
#1 service 12 0 362.37 452.37 272.37 0
#1 service 6 0 468.37 558.37 288.37 0
#1 service 5 0 563.37 653.37 293.37 0
#1 service 4 0 655.61 745.61 295.61 0
#1 service 2 41.39 746.61 878.0 296.61 0
#1 service 3 88.59 879.41 1058.0 298.02 0
#1 service 1 0 1060.0 1150.0 300.02 136.0
#1 service 7 0 1155.39 1245.39 305.41 0
#1 service 9 0 1253.99 1343.99 314.01 427.99
#1 service 10 0 1346.99 1436.99 317.01 0
#1 service 11 0 1442.64 1532.64 322.67 435.64
#1 finish 0 0 1776.0 1776.0 566.02 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   129.98  1776.0 566.02 999.63
