Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 49.77 139.77 49.77 0
#1 service 11 0 140.77 230.77 50.77 0
#1 service 10 0 238.77 328.77 58.77 0
#1 service 8 0 335.17 425.17 65.17 0
#1 service 7 0 427.17 517.17 67.17 0
#1 service 6 0 532.4 622.4 82.4 0
#1 service 4 0 628.4 718.4 88.4 0
#1 service 2 0 720.64 810.64 90.64 0
#1 service 5 0 817.71 907.71 97.71 0
#1 service 3 0 912.18 1002.18 102.18 0
#1 service 1 0 1004.42 1094.42 104.42 0
#1 service 9 0 1121.88 1211.88 131.88 0
#1 finish 0 0 1265.59 1265.59 185.59 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1265.59 185.59 0
