Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 54.56 144.56 54.56 0
#1 service 9 0 148.68 238.68 58.68 0
#1 service 5 152.49 241.51 484.0 61.51 0
#1 service 8 0 486.24 576.24 63.75 0
#1 service 6 0 577.65 667.65 65.16 0
#1 service 2 6.35 669.65 766.0 67.16 0
#1 service 1 0 771.0 861.0 72.16 0
#1 service 3 0 864.61 954.61 75.77 0
#1 service 4 1.57 957.43 1049.0 78.6 0
#1 service 7 0 1051.0 1141.0 80.6 0
#1 service 10 1.0 1143.0 1234.0 82.6 0
#1 finish 0 0 1288.71 1288.71 137.31 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   161.4  1288.71 137.31 0
