Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 129.5 219.5 129.5 0
#1 service 1 0 237.5 327.5 147.5 0
#1 service 9 130.47 342.53 563.0 162.53 0
#1 service 2 0 581.38 671.38 180.91 0
#1 service 5 0 677.47 767.47 187.0 0
#1 service 8 0 768.88 858.88 188.41 0
#1 service 7 0 860.3 950.3 189.82 0
#1 service 10 0 956.7 1046.7 196.23 0
#1 service 3 0 1056.55 1146.55 206.08 0
#1 service 6 0 1149.38 1239.38 208.9 0
#1 service 4 0 1240.79 1330.79 210.32 0
#1 finish 0 0 1479.71 1479.71 359.24 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   130.47  1479.71 359.24 0
