Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 68.52 105.48 264.0 105.48 0
#1 service 11 0 270.71 360.71 112.18 0
#1 service 2 0 376.74 466.74 128.21 0
#1 service 1 0 467.74 557.74 129.21 0
#1 service 3 0 561.98 651.98 133.46 0
#1 service 5 0 653.98 743.98 135.46 0
#1 service 4 151.02 746.98 988.0 138.46 0
#1 service 6 0 992.47 1082.47 142.93 0
#1 service 7 0 1089.68 1179.68 150.14 0
#1 service 9 0 1189.12 1279.12 159.57 0
#1 service 8 0 1282.28 1372.28 162.74 0
#1 finish 0 0 1453.91 1453.91 244.37 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   219.54  1453.91 244.37 0
