Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 13.69 11.31 35.0 11.31 0
#1 service 3 0 45.77 55.77 22.08 0
#1 service 4 0 63.05 73.05 29.36 0
#1 service 6 0 82.27 92.27 38.58 0
#1 service 10 0 114.74 124.74 61.06 0
#1 service 5 0 144.74 154.74 81.06 0
#1 service 8 0 175.36 185.36 101.67 0
#1 service 1 0 199.78 209.78 116.09 0
#1 service 2 0 216.99 226.99 123.3 64.99
#1 service 9 0 251.18 261.18 147.49 40.18
#1 finish 0 0 270.18 270.18 156.49 40.18
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   13.69  270.18 156.49 145.35
