Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 1.68 6.32 18.0 6.32 0
#1 service 5 8.57 27.43 46.0 15.76 0
#1 service 3 0 61.0 71.0 30.76 0
#1 service 10 0 81.44 91.44 41.2 0
#1 service 7 0 97.1 107.1 46.86 0
#1 service 6 0 110.7 120.7 50.46 0
#1 service 2 0 131.88 141.88 61.64 34.88
#1 service 9 0 151.1 161.1 70.86 0
#1 service 1 0 169.16 179.16 78.92 0
#1 service 4 0 181.16 191.16 80.92 0
#1 finish 0 0 212.54 212.54 102.3 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   10.24  212.54 102.3 34.88
