Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 24.76 34.76 24.76 0
#1 service 5 5.75 51.25 67.0 41.25 0
#1 service 1 0 75.25 85.25 49.5 0
#1 service 3 0 91.57 101.57 55.82 0
#1 service 4 0 108.78 118.78 63.03 0
#1 service 10 0 128.83 138.83 73.08 0
#1 service 6 0 149.03 159.03 83.28 0
#1 service 7 0 175.15 185.15 99.41 0
#1 service 8 0 194.1 204.1 108.35 42.1
#1 service 9 0 220.59 230.59 124.84 19.59
#1 finish 0 0 245.82 245.82 140.07 15.82
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   5.75  245.82 140.07 77.51
