Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 31.83 41.83 31.83 0
#1 service 7 0 90.59 100.59 80.59 0
#1 service 4 0 106.68 116.68 86.68 0
#1 service 2 0 118.91 128.91 88.91 0
#1 service 1 0 132.07 142.07 92.07 0
#1 service 3 0 145.24 155.24 95.24 0
#1 service 5 0 160.24 170.24 100.24 0
#1 service 6 0 172.24 182.24 102.24 0
#1 service 12 47.57 233.43 291.0 153.43 0
#1 service 9 87.41 332.59 430.0 195.02 0
#1 service 8 0 439.85 449.85 204.87 0
#1 service 10 0 471.48 481.48 226.51 0
#1 finish 0 0 536.07 536.07 281.1 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   134.98  536.07 281.1 0
