Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 65.8 75.8 65.8 0
#1 service 11 0 78.8 88.8 68.8 0
#1 service 12 0 90.22 100.22 70.22 0
#1 service 10 0 103.22 113.22 73.22 0
#1 service 1 0 145.97 155.97 105.97 0
#1 service 4 0 168.97 178.97 118.97 0
#1 service 2 0 186.59 196.59 126.59 0
#1 service 3 0 199.75 209.75 129.75 0
#1 service 5 396.25 221.75 628.0 141.75 0
#1 service 7 0 630.83 640.83 144.58 122.83
#1 service 6 0 678.27 688.27 182.02 0
#1 service 8 0 699.93 709.93 193.69 0
#1 finish 0 0 764.94 764.94 248.69 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   396.25  764.94 248.69 122.83
