Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 104.81 83.19 198.0 83.19 0
#1 service 3 0 217.85 227.85 103.04 78.85
#1 service 10 0 231.97 241.97 107.16 29.97
#1 service 5 0 247.36 257.36 112.54 84.36
#1 service 12 14.31 306.69 331.0 161.88 0
#1 service 6 0 350.24 360.24 181.12 4.24
#1 service 2 0 389.36 399.36 210.24 0
#1 service 9 4.23 412.77 427.0 223.65 0
#1 service 7 1.77 442.23 454.0 238.88 0
#1 service 1 0 461.07 471.07 245.95 340.07
#1 service 11 0 543.24 553.24 318.13 275.24
#1 service 4 0 607.28 617.28 372.17 507.28
#1 finish 0 0 688.08 688.08 442.97 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   125.12  688.08 442.97 1320.01
