Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 21.54 111.54 21.54 0
#1 service 1 0 143.54 233.54 53.54 0
#1 service 7 0 269.61 359.61 89.61 0
#1 service 5 0 365.0 455.0 95.0 0
#1 service 9 0 458.16 548.16 98.16 0
#1 service 10 58.01 550.99 699.0 100.99 0
#1 service 12 0 702.16 792.16 104.15 0
#1 service 11 0 797.26 887.26 109.25 0
#1 service 8 0 890.42 980.42 112.41 0
#1 service 2 0 1034.99 1124.99 166.97 0
#1 service 4 0 1125.99 1215.99 167.97 0
#1 service 6 0 1223.8 1313.8 175.78 0
#1 finish 0 0 1331.82 1331.82 193.81 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   58.01  1331.82 193.81 0
