Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 72.86 162.86 72.86 0
#1 service 11 0 164.28 254.28 74.28 0
#1 service 9 0 256.51 346.51 76.51 0
#1 service 10 0 351.51 441.51 81.51 0
#1 service 1 0 485.11 575.11 125.11 0
#1 service 2 0 607.87 697.87 157.87 0
#1 service 3 0 698.87 788.87 158.87 0
#1 service 4 0 791.87 881.87 161.87 0
#1 service 6 0 889.49 979.49 169.49 0
#1 service 7 0 980.9 1070.9 170.9 0
#1 service 5 0 1081.2 1171.2 181.2 0
#1 service 8 0 1175.2 1265.2 185.2 0
#1 finish 0 0 1316.35 1316.35 236.35 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1316.35 236.35 0
