Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 17.72 107.72 17.72 0
#1 service 8 0 201.07 291.07 111.07 0
#1 service 9 0 296.07 386.07 116.07 0
#1 service 6 0 427.7 517.7 157.7 0
#1 service 4 0 523.7 613.7 163.7 0
#1 service 2 1.7 617.3 709.0 167.3 0
#1 service 3 0 714.66 804.66 172.96 0
#1 service 7 0 812.72 902.72 181.02 0
#1 service 11 0 931.99 1021.99 210.3 0
#1 service 5 0 1052.01 1142.01 240.31 0
#1 service 10 0 1201.69 1291.69 300.0 0
#1 service 12 0 1431.73 1521.73 440.03 657.73
#1 finish 0 0 1620.21 1620.21 538.51 119.21
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1.7  1620.21 538.51 776.94
