Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 94.54 184.54 94.54 0
#1 service 4 46.83 195.17 332.0 105.17 0
#1 service 9 3.59 333.41 427.0 106.59 0
#1 service 11 0 453.63 543.63 133.21 0
#1 service 5 0 550.7 640.7 140.28 0
#1 service 1 0 641.7 731.7 141.28 0
#1 service 6 0 734.86 824.86 144.45 0
#1 service 8 0 826.27 916.27 145.86 0
#1 service 7 0 917.27 1007.27 146.86 0
#1 service 10 0 1010.44 1100.44 150.02 0
#1 service 12 0 1104.68 1194.68 154.26 0
#1 service 2 0 1219.38 1309.38 178.96 965.38
#1 finish 0 0 1359.42 1359.42 229.0 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   50.41  1359.42 229.0 965.38
