Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 140.83 47.17 278.0 47.17 0
#1 service 3 0 281.0 371.0 50.17 0
#1 service 5 0 374.0 464.0 53.17 0
#1 service 8 0 474.2 564.2 63.37 0
#1 service 9 0 565.2 655.2 64.37 0
#1 service 10 0 656.61 746.61 65.78 0
#1 service 11 0 750.74 840.74 69.91 0
#1 service 12 0 846.12 936.12 75.29 0
#1 service 7 0 950.44 1040.44 89.61 0
#1 service 4 0 1044.56 1134.56 93.73 0
#1 service 6 0 1136.56 1226.56 95.73 0
#1 service 2 0 1230.68 1320.68 99.85 0
#1 finish 0 0 1366.7 1366.7 145.87 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   140.83  1366.7 145.87 0
