Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 12.21 102.21 12.21 0
#1 service 4 0 122.06 212.06 32.06 0
#1 service 6 0 218.06 308.06 38.06 0
#1 service 8 0 314.06 404.06 44.06 0
#1 service 5 50.34 407.66 548.0 47.66 0
#1 service 7 0 550.83 640.83 50.49 0
#1 service 3 0 643.83 733.83 53.49 0
#1 service 2 0 736.66 826.66 56.32 0
#1 service 1 0 830.26 920.26 59.92 0
#1 service 10 0 936.07 1026.07 75.74 0
#1 finish 0 0 1041.89 1041.89 91.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   50.34  1041.89 91.55 0
