Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 59.5 25.5 175.0 25.5 0
#1 service 2 0 200.18 290.18 50.67 0
#1 service 6 0 293.78 383.78 54.28 0
#1 service 3 0 387.39 477.39 57.89 0
#1 service 9 0 479.39 569.39 59.89 0
#1 service 4 0 574.39 664.39 64.89 0
#1 service 8 0 669.39 759.39 69.89 0
#1 service 7 0 764.39 854.39 74.89 0
#1 service 1 0 859.39 949.39 79.89 0
#1 service 5 0 954.78 1044.78 85.27 0
#1 finish 0 0 1075.58 1075.58 116.08 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   59.5  1075.58 116.08 0
