Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 37.58 47.58 37.58 0
#1 service 1 0 65.6 75.6 55.6 0
#1 service 3 0 80.99 90.99 60.99 0
#1 service 4 0 95.46 105.46 65.46 0
#1 service 6 0 107.46 117.46 67.46 0
#1 service 5 0 118.88 128.88 68.88 0
#1 service 2 0 140.06 150.06 80.06 0
#1 service 8 0 164.92 174.92 94.92 0
#1 service 12 0 182.98 192.98 102.98 0
#1 service 9 0 232.1 242.1 142.1 0
#1 service 10 0 245.1 255.1 145.1 0
#1 service 11 0 266.8 276.8 156.8 0
#1 finish 0 0 308.63 308.63 188.63 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  308.63 188.63 0
