Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 30.27 40.27 30.27 0
#1 service 2 0 73.37 83.37 63.37 0
#1 service 4 0 97.51 107.51 77.51 0
#1 service 5 0 108.51 118.51 78.51 0
#1 service 6 0 120.75 130.75 80.75 0
#1 service 9 0 133.75 143.75 83.75 0
#1 service 12 0 159.56 169.56 99.56 0
#1 service 1 0 173.17 183.17 103.17 0
#1 service 11 11.65 194.35 216.0 114.35 0
#1 service 3 0 232.12 242.12 130.47 120.12
#1 service 8 0 251.34 261.34 139.69 125.34
#1 service 7 0 276.21 286.21 154.56 204.21
#1 finish 0 0 328.22 328.22 196.57 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   11.65  328.22 196.57 449.68
