Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 66.03 156.03 66.03 0
#1 service 11 0 161.42 251.42 71.42 0
#1 service 1 0 293.62 383.62 113.62 0
#1 service 6 0 420.41 510.41 150.41 0
#1 service 8 0 511.41 601.41 151.41 0
#1 service 5 0 603.41 693.41 153.41 0
#1 service 9 0 696.41 786.41 156.41 0
#1 service 4 0 787.41 877.41 157.41 165.41
#1 service 7 0 879.41 969.41 159.41 0
#1 service 3 0 976.12 1066.12 166.12 0
#1 service 2 0 1069.28 1159.28 169.28 0
#1 finish 0 0 1284.07 1284.07 294.07 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1284.07 294.07 165.41
