Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 13.0 103.0 13.0 0
#1 service 11 0 107.24 197.24 17.24 0
#1 service 10 0 218.88 308.88 38.88 0
#1 service 9 0 314.26 404.26 44.26 0
#1 service 6 0 408.38 498.38 48.38 0
#1 service 4 0 511.84 601.84 61.84 0
#1 service 3 0 605.84 695.84 65.84 0
#1 service 2 0 697.25 787.25 67.25 0
#1 service 5 0 796.2 886.2 76.2 0
#1 service 8 0 904.58 994.58 94.58 0
#1 service 1 0 1028.58 1118.58 128.58 0
#1 finish 0 0 1151.14 1151.14 161.14 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1151.14 161.14 0
