Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 80.81 170.81 80.81 0
#1 service 10 0 178.02 268.02 88.02 0
#1 service 1 0 305.76 395.76 125.76 0
#1 service 2 0 424.22 514.22 154.22 0
#1 service 3 0 519.22 609.22 159.22 0
#1 service 4 0 610.63 700.63 160.63 0
#1 service 5 0 703.46 793.46 163.46 0
#1 service 6 0 798.46 888.46 168.46 0
#1 service 9 0 892.06 982.06 172.06 0
#1 service 7 0 994.43 1084.43 184.43 0
#1 service 8 0 1110.68 1200.68 210.68 0
#1 finish 0 0 1284.85 1284.85 294.85 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1284.85 294.85 0
