Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 28.32 118.32 28.32 0
#1 service 7 0 120.32 210.32 30.32 0
#1 service 6 0 213.48 303.48 33.48 0
#1 service 4 0 304.48 394.48 34.48 0
#1 service 5 0 397.48 487.48 37.48 0
#1 service 3 60.91 491.09 642.0 41.09 0
#1 service 11 0 664.2 754.2 63.29 549.2
#1 service 10 0 756.44 846.44 65.53 588.44
#1 service 9 0 850.68 940.68 69.77 0
#1 service 2 0 960.68 1050.68 89.77 257.68
#1 service 1 0 1055.68 1145.68 94.77 0
#1 finish 0 0 1174.14 1174.14 123.23 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   60.91  1174.14 123.23 1395.33
