Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 132.52 222.52 132.52 0
#1 service 9 0 223.52 313.52 133.52 0
#1 service 11 0 318.62 408.62 138.62 0
#1 service 8 0 416.43 506.43 146.43 0
#1 service 6 0 530.61 620.61 170.61 0
#1 service 7 0 621.61 711.61 171.61 0
#1 service 4 0 713.61 803.61 173.61 0
#1 service 5 0 806.61 896.61 176.61 0
#1 service 3 0 899.61 989.61 179.61 0
#1 service 2 0 996.32 1086.32 186.32 0
#1 service 1 0 1089.48 1179.48 189.48 0
#1 finish 0 0 1304.27 1304.27 314.27 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1304.27 314.27 0
