Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 152.76 58.24 301.0 58.24 0
#1 service 4 0 316.81 406.81 74.05 0
#1 service 2 0 408.23 498.23 75.47 208.23
#1 service 5 0 500.46 590.46 77.7 0
#1 service 7 0 594.46 684.46 81.7 0
#1 service 9 0 685.88 775.88 83.12 0
#1 service 8 0 777.88 867.88 85.12 0
#1 service 6 0 871.48 961.48 88.72 0
#1 service 3 0 966.48 1056.48 93.72 0
#1 service 1 0 1060.72 1150.72 97.96 0
#1 service 11 0 1168.75 1258.75 115.99 440.75
#1 finish 0 0 1319.5 1319.5 176.74 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   152.76  1319.5 176.74 648.98
