Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 225.22 235.22 225.22 0
#1 service 5 59.16 255.84 325.0 245.84 0
#1 service 8 148.37 335.63 494.0 256.47 0
#1 service 10 267.45 519.55 797.0 282.02 0
#1 service 6 0 800.0 810.0 285.02 0
#1 service 1 0 830.4 840.4 305.42 235.4
#1 service 2 0 854.43 864.43 319.45 339.43
#1 service 4 0 892.5 902.5 347.52 273.5
#1 service 3 0 917.77 927.77 362.79 183.77
#1 service 9 0 939.77 949.77 374.79 181.77
#1 service 7 0 954.77 964.77 379.79 550.77
#1 finish 0 0 1221.47 1221.47 636.49 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   474.98  1221.47 636.49 1764.63
