Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 70.58 204.42 285.0 204.42 0
#1 service 3 0 312.2 322.2 231.62 0
#1 service 2 0 325.03 335.03 234.45 0
#1 service 1 0 370.88 380.88 270.29 0
#1 service 7 99.47 425.53 535.0 314.95 0
#1 service 9 0 550.0 560.0 329.95 148.0
#1 service 8 0 572.21 582.21 342.16 101.21
#1 service 10 0 591.69 601.69 351.64 0
#1 service 6 0 678.02 688.02 427.96 0
#1 service 11 0 700.18 710.18 440.13 22.18
#1 service 4 0 784.65 794.65 514.59 524.65
#1 finish 0 0 979.31 979.31 699.26 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   170.05  979.31 699.26 796.03
