Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 104.0 170.0 284.0 170.0 0
#1 service 7 0 304.62 314.62 190.62 0
#1 service 2 0 338.22 348.22 214.22 0.22
#1 service 1 0 358.12 368.12 224.12 53.12
#1 service 3 0 389.31 399.31 245.31 0
#1 service 5 0 404.4 414.4 250.41 18.4
#1 service 8 0 435.02 445.02 271.02 90.02
#1 service 4 0 469.06 479.06 295.06 4.06
#1 service 6 0 490.77 500.77 306.77 154.77
#1 service 10 0 531.38 541.38 337.38 155.38
#1 service 11 0 563.22 573.22 359.22 0
#1 finish 0 0 788.46 788.46 574.46 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   104.0  788.46 574.46 475.96
