Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 112.45 122.45 112.45 0
#1 service 1 454.39 134.61 599.0 124.61 0
#1 service 2 0 639.16 649.16 164.77 0
#1 service 10 343.84 678.16 1032.0 193.77 0
#1 service 3 0 1048.28 1058.28 210.05 177.28
#1 service 11 0 1065.35 1075.35 217.12 10.35
#1 service 8 0 1108.05 1118.05 249.82 790.05
#1 service 6 0 1129.23 1139.23 261.0 797.23
#1 service 5 0 1152.26 1162.26 274.04 866.26
#1 service 9 0 1188.07 1198.07 299.84 978.07
#1 service 7 0 1213.37 1223.37 315.14 1004.37
#1 finish 0 0 1326.1 1326.1 417.87 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   798.23  1326.1 417.87 4623.6
