Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 18.03 28.03 18.03 0
#1 service 3 0 43.84 53.84 33.84 0
#1 service 1 0 66.88 76.88 46.88 0
#1 service 4 0 90.48 100.48 60.48 0
#1 service 2 0 115.24 125.24 75.24 0
#1 service 5 0 140.86 150.86 90.86 0
#1 service 7 0 157.27 167.27 97.27 17.27
#1 service 8 0 182.03 192.03 112.03 0
#1 service 9 0 200.98 210.98 120.98 53.98
#1 service 11 0 234.0 244.0 144.0 111.0
#1 service 10 0 266.67 276.67 166.67 153.67
#1 finish 0 0 288.71 288.71 178.71 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  288.71 178.71 335.91
