Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 115.55 86.45 212.0 86.45 0
#1 service 2 0 219.21 229.21 93.66 55.21
#1 service 1 0 230.21 240.21 94.66 55.21
#1 service 3 0 242.21 252.21 96.66 55.21
#1 service 4 0 253.63 263.63 98.08 0
#1 service 5 0 264.63 274.63 99.08 0
#1 service 6 0 276.04 286.04 100.49 0
#1 service 9 0 290.51 300.51 104.96 173.51
#1 service 7 0 301.93 311.93 106.38 173.93
#1 service 10 38.98 317.02 366.0 111.48 0
#1 service 11 0 379.0 389.0 124.48 0
#1 service 12 0 392.16 402.16 127.64 0
#1 finish 0 0 505.05 505.05 230.52 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   154.52  505.05 230.52 513.07
