Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 37.36 47.36 37.36 0
#1 service 7 353.41 67.59 431.0 57.59 0
#1 service 3 0 443.17 453.17 69.75 0
#1 service 9 0 479.79 489.79 96.38 363.79
#1 service 11 0 495.88 505.88 102.46 0
#1 service 5 0 517.96 527.96 114.55 0
#1 service 4 0 533.79 543.79 120.38 48.79
#1 service 1 0 567.5 577.5 144.08 0
#1 service 2 0 589.66 599.66 156.25 112.66
#1 service 6 0 614.53 624.53 171.11 73.53
#1 service 12 0 643.13 653.13 189.72 63.13
#1 service 10 0 672.0 682.0 208.58 0
#1 finish 0 0 721.11 721.11 247.7 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   353.41  721.11 247.7 661.9
